sat	28.61
depends	28.57
joy	28.55
bags	28.55
ruin	28.53
pleased	28.53
traffic	28.51
kissed	28.51
wise	28.47
pink	28.47
nonsense	28.47
carrying	28.45
Laura	28.39
burned	28.39
shots	28.37
midnight	28.37
deliver	28.35
bread	28.33
officers	28.27
button	28.25
original	28.24
Mac	28.24
dealing	28.24
hated	28.22
source	28.18
Eve	28.18
received	28.16
hung	28.16
cases	28.16
Subtitles	28.14
switch	28.12
charming	28.12
Nah	28.10
decent	28.10
below	28.04
Texas	28.02
process	27.98
Hollywood	27.98
desert	27.98
expensive	27.94
particular	27.90
belongs	27.90
moves	27.84
higher	27.84
period	27.78
lower	27.78
grandmother	27.78
breathing	27.78
H	27.73
pride	27.67
witch	27.65
thousands	27.65
dollar	27.65
tip	27.63
soldiers	27.63
plant	27.61
jobs	27.61
surely	27.59
sports	27.59
bust	27.57
joint	27.55
including	27.55
birth	27.55
Logan	27.53
wire	27.51
bull	27.51
brains	27.47
towards	27.43
rise	27.43
boring	27.41
Karen	27.39
Lt	27.37
ashamed	27.37
sisters	27.35
V	27.33
section	27.33
facts	27.31
smells	27.27
clever	27.27
Carl	27.27
success	27.25
honestly	27.25
garage	27.22
physical	27.18
filled	27.18
connection	27.18
complicated	27.16
regret	27.14
pulling	27.14
loser	27.08
closet	27.08
wheel	27.06
giant	27.06
France	27.06
parking	27.04
Twenty	27.02
policy	27.02
wood	27.00
tear	27.00
stranger	27.00
fate	26.96
Maggie	26.90
juice	26.88
Lily	26.86
governor	26.84
Europe	26.82
Knight	26.76
tied	26.75
faces	26.73
Kitty	26.71
fought	26.71
awake	26.71
coast	26.69
pilot	26.67
miracle	26.65
lover	26.63
files	26.63
aboard	26.63
disgusting	26.61
cigarette	26.61
based	26.61
murderer	26.57
mighty	26.57
grateful	26.57
garden	26.55
wound	26.53
watched	26.53
Sally	26.51
Alice	26.51
Linda	26.47
fourth	26.45
forced	26.45
drag	26.45
Marie	26.43
scream	26.41
event	26.37
woke	26.35
row	26.33
actor	26.33
grave	26.27
senior	26.25
changing	26.25
winter	26.22
flat	26.22
curious	26.22
super	26.20
shoulder	26.20
scary	26.20
Rick	26.20
priest	26.20
badly	26.20
sword	26.18
disease	26.18
smoking	26.16
chick	26.16
offered	26.14
closing	26.14
talent	26.12
concern	26.12
garbage	26.10
mostly	26.08
attitude	26.08
bone	26.06
recently	26.04
friendly	26.04
egg	26.04
thee	26.02
quarter	26.02
engaged	26.02
basically	26.02
rooms	26.00
swing	25.98
passing	25.98
Amen	25.98
available	25.94
Marshall	25.90
Louis	25.90
slip	25.88
knees	25.88
birds	25.88
bike	25.88
hunt	25.86
taxi	25.84
caused	25.84
stood	25.78
object	25.76
likely	25.76
Pierce	25.75
percent	25.75
hates	25.75
raised	25.73
Japanese	25.73
guests	25.71
Navy	25.69
dirt	25.69
desperate	25.69
pussy	25.67
plate	25.65
negative	25.65
cooking	25.63
tank	25.61
distance	25.61
data	25.61
request	25.57
ruined	25.53
knowledge	25.53
hire	25.53
golf	25.53
falls	25.51
dawn	25.51
cow	25.51
stock	25.49
pissed	25.49
equipment	25.45
rescue	25.41
reports	25.41
conference	25.41
Ann	25.41
sale	25.39
Holmes	25.39
claim	25.39
silence	25.37
audience	25.37
warn	25.35
Americans	25.35
mercy	25.31
Hank	25.31
Jesse	25.29
universe	25.27
proper	25.27
Francisco	25.27
create	25.27
baseball	25.25
Harold	25.22
soup	25.20
Hercules	25.20
British	25.16
outfit	25.10
slowly	25.08
yard	25.06
Duke	25.04
Drew	25.04
Jackie	25.02
Valley	25.00
loving	25.00
grown	25.00
Robin	24.94
rate	24.92
pure	24.92
dies	24.90
bro	24.90
Simon	24.86
piano	24.86
China	24.86
celebrate	24.86
uniform	24.82
pills	24.82
stealing	24.80
spending	24.78
returned	24.76
location	24.76
duck	24.76
doll	24.76
healthy	24.75
Central	24.75
amount	24.75
walls	24.73
reached	24.73
pen	24.73
knocked	24.73
steps	24.69
younger	24.65
attractive	24.63
notes	24.61
fail	24.59
poison	24.55
path	24.55
beast	24.55
wanting	24.53
naturally	24.51
happiness	24.49
sucks	24.47
Gary	24.47
anytime	24.47
eventually	24.43
Betty	24.43
elevator	24.41
channel	24.41
thy	24.37
belt	24.35
secure	24.33
grandfather	24.33
penny	24.29
avoid	24.29
thief	24.27
laughs	24.27
guards	24.25
Bay	24.24
bride	24.22
pathetic	24.20
mirror	24.18
Thursday	24.16
partners	24.16
dozen	24.14
becomes	24.14
Kyle	24.10
Ellen	24.10
direction	24.08
gorgeous	24.06
theater	24.04
odd	24.04
direct	24.04
march	24.02
led	24.02
committed	24.02
Boston	24.02
puts	24.00
official	24.00
Morgan	24.00
members	24.00
treated	23.90
tail	23.90
effect	23.90
attacked	23.90
vision	23.88
Pa	23.88
secrets	23.86
trap	23.84
talks	23.84
dust	23.84
wide	23.80
sharp	23.78
honour	23.78
stairs	23.76
deck	23.76
aside	23.76
guts	23.75
unusual	23.73
lousy	23.73
extremely	23.73
newspaper	23.69
courage	23.67
apple	23.67
Tuesday	23.65
terribly	23.63
fishing	23.61
University	23.59
piss	23.59
carefully	23.57
writer	23.53
pulse	23.53
hitting	23.53
pity	23.51
illegal	23.51
edge	23.51
tests	23.47
protection	23.47
couch	23.47
victims	23.45
staring	23.45
created	23.43
screen	23.39
winning	23.37
appear	23.37
precious	23.35
windows	23.33
studio	23.33
kissing	23.31
rob	23.29
Wilson	23.27
golden	23.27
Sandy	23.25
frightened	23.25
royal	23.24
owner	23.24
intend	23.20
Da	23.20
parties	23.18
considered	23.18
prisoner	23.14
cast	23.14
Burns	23.14
Frasier	23.12
popular	23.08
robbery	23.04
destiny	23.04
violence	23.00
silent	23.00
federal	23.00
hearts	22.98
nerve	22.96
mystery	22.96
library	22.94
circumstances	22.94
toward	22.92
busted	22.90
rocks	22.88
becoming	22.88
tower	22.84
practically	22.84
photo	22.84
Miller	22.84
embarrassing	22.84
shift	22.82
maid	22.82
friendship	22.82
armed	22.82
wallet	22.80
package	22.78
range	22.76
flower	22.76
Elizabeth	22.75
beating	22.75
steady	22.71
rope	22.71
results	22.71
Cheers	22.71
cleaning	22.69
Maria	22.63
image	22.63
exact	22.63
Barbara	22.63
vehicle	22.61
turkey	22.61
nasty	22.57
jungle	22.57
easily	22.57
sensitive	22.53
pot	22.53
suffer	22.51
millions	22.49
trash	22.47
remembered	22.47
thou	22.43
ambulance	22.41
prize	22.39
nightmare	22.39
behavior	22.39
per	22.37
tears	22.35
snake	22.35
families	22.33
cancer	22.33
terms	22.31
orange	22.31
media	22.29
foreign	22.29
Donna	22.27
wasting	22.25
songs	22.20
memories	22.20
Spanish	22.16
material	22.14
expert	22.12
Charlotte	22.12
cutting	22.08
rude	22.06
flesh	22.06
advantage	22.06
Inspector	22.04
disappointed	22.04
Terry	22.02
signs	22.02
guarantee	22.02
committee	22.02
punk	21.98
kinds	21.98
sandwich	21.92
downtown	21.92
understanding	21.90
marks	21.90
mistakes	21.88
Daniel	21.88
sweat	21.86
political	21.86
panic	21.84
cents	21.84
plain	21.82
performance	21.82
stops	21.80
boom	21.80
union	21.78
Parker	21.78
seats	21.76
Objection	21.73
Mum	21.73
hundreds	21.73
fruit	21.73
cable	21.73
separate	21.71
Kong	21.69
underwear	21.67
ancient	21.67
Lewis	21.61
Fox	21.61
moments	21.59
Cliff	21.57
W	21.55
setting	21.55
rolling	21.55
castle	21.55
delicious	21.53
value	21.51
circle	21.51
squad	21.49
miserable	21.49
glory	21.49
Chuck	21.49
bills	21.49
manage	21.47
counting	21.47
zero	21.45
victory	21.45
bowl	21.45
Willie	21.43
stands	21.43
embarrassed	21.43
creature	21.41
deny	21.39
basketball	21.39
mixed	21.37
route	21.35
continues	21.35
Bruce	21.33
yelling	21.31
rare	21.31
Nancy	21.31
holiday	21.29
ill	21.27
hidden	21.27
Andrew	21.27
wave	21.25
remove	21.25
progress	21.25
helps	21.25
directly	21.25
gods	21.24
chain	21.22
authority	21.22
wore	21.20
hunting	21.20
highly	21.20
emotional	21.20
shadow	21.18
jumped	21.14
0	21.14
gray	21.12
whore	21.10
skip	21.10
estate	21.10
horn	21.08
Jess	21.06
basement	21.06
appears	21.06
agents	21.06
pleasant	21.02
minds	21.02
mile	21.00
clients	21.00
refuse	20.98
approach	20.98
disappear	20.96
speaks	20.94
rabbit	20.94
district	20.94
bug	20.94
Jeez	20.92
champion	20.92
Watson	20.90
stopping	20.90
proceed	20.90
competition	20.90
Anne	20.88
presence	20.86
leading	20.86
forces	20.86
Rita	20.84
cure	20.84
century	20.84
capable	20.82
swell	20.80
convinced	20.80
Wayne	20.78
warrant	20.78
threat	20.76
therefore	20.75
Zack	20.71
Ruth	20.67
bury	20.67
shine	20.65
services	20.65
diamond	20.65
April	20.65
Monica	20.63
bat	20.63
X	20.61
Edward	20.61
chip	20.61
alert	20.61
Jenny	20.59
transfer	20.55
thrown	20.53
sentence	20.53
fabulous	20.51
pushed	20.49
nation	20.49
Earl	20.43
butter	20.43
reporter	20.39
jokes	20.39
Potter	20.37
Josh	20.37
casino	20.37
booth	20.37
successful	20.33
learning	20.31
sand	20.29
possibility	20.29
awfully	20.29
wolf	20.27
nigger	20.27
desire	20.27
cage	20.27
bow	20.27
wing	20.24
units	20.24
exchange	20.22
trapped	20.20
thin	20.18
pet	20.18
bored	20.18
series	20.16
rip	20.16
drama	20.16
homework	20.14
hills	20.14
zone	20.12
entirely	20.12
carried	20.12
spy	20.06
explanation	20.06
failure	20.02
assure	20.02
hits	20.00
collect	20.00
swimming	19.98
Joseph	19.98
bang	19.98
print	19.96
launch	19.96
useless	19.94
journey	19.94
Jordan	19.94
fever	19.94
delivery	19.94
photos	19.92
sport	19.90
kills	19.90
Shore	19.86
loan	19.86
challenge	19.86
Barry	19.86
spoken	19.84
soda	19.84
routine	19.84
trunk	19.80
Teli	19.80
teaching	19.80
mask	19.80
Clark	19.80
leads	19.78
result	19.76
purse	19.76
passion	19.76
Seth	19.75
served	19.75
climb	19.75
argue	19.75
cats	19.73
witnesses	19.71
beef	19.71
wings	19.67
recall	19.67
Barney	19.67
ships	19.65
mental	19.65
cabin	19.65
script	19.61
Vic	19.57
solid	19.57
article	19.57
education	19.53
salt	19.51
solve	19.49
confidence	19.47
wounded	19.45
receive	19.45
metal	19.45
frankly	19.45
suffering	19.43
settled	19.43
escaped	19.43
anger	19.43
agency	19.43
trace	19.39
pipe	19.39
detail	19.39
wins	19.37
supper	19.37
studying	19.35
spit	19.35
effort	19.35
hug	19.33
treatment	19.31
enemies	19.31
Dragon	19.29
commit	19.29
troops	19.27
reputation	19.27
intelligence	19.27
Gimme	19.25
custody	19.25
site	19.22
ability	19.22
trail	19.20
palace	19.20
fifth	19.20
pushing	19.18
stays	19.16
hop	19.16
boots	19.16
owns	19.14
mouse	19.12
lawyers	19.12
houses	19.12
attempt	19.12
stronger	19.10
hurting	19.10
ease	19.10
bout	19.10
presents	19.08
ordinary	19.08
considering	19.08
Chloe	19.08
treasure	19.06
ripped	19.06
laundry	19.06
impressed	19.06
customers	19.06
revenge	19.04
odds	19.02
Bravo	19.02
tricks	19.00
Rome	18.98
nuclear	18.98
cowboy	18.98
motion	18.96
virus	18.90
mall	18.90
Kirk	18.90
Reverend	18.88
forest	18.88
trained	18.86
sounded	18.86
Noel	18.86
June	18.86
virgin	18.84
scratch	18.84
El	18.84
Twelve	18.82
potential	18.82
fifty	18.82
breaks	18.82
defend	18.80
contest	18.78
plastic	18.76
fashion	18.76
Africa	18.76
Mickey	18.75
cap	18.75
Lincoln	18.73
latest	18.73
interrupt	18.73
convince	18.73
Joan	18.71
issues	18.71
cheer	18.69
arrive	18.69
surveillance	18.67
supply	18.67
chose	18.67
Catherine	18.67
nail	18.65
mountains	18.65
ignore	18.65
vice	18.63
league	18.63
Thanksgiving	18.61
Stanley	18.61
joking	18.61
figures	18.61
Albert	18.61
messages	18.59
loaded	18.59
favour	18.59
Coke	18.59
coincidence	18.59
cheating	18.59
title	18.57
quality	18.57
Vincent	18.55
reasonable	18.55
particularly	18.55
impression	18.55
division	18.55
Bunny	18.55
tiger	18.53
therapy	18.51
se	18.51
bastards	18.49
museum	18.47
steel	18.45
minister	18.45
wishes	18.43
standard	18.43
slave	18.43
bound	18.43
yell	18.41
dreaming	18.41
anniversary	18.41
Florida	18.39
shy	18.37
reminds	18.37
firing	18.37
walks	18.35
Hunter	18.35
cruel	18.35
Bible	18.33
seek	18.31
prime	18.29
Pat	18.29
Las	18.29
chasing	18.29
cancel	18.29
Wednesday	18.27
socks	18.27
smooth	18.27
former	18.27
dates	18.25
surface	18.24
modern	18.24
Judy	18.24
role	18.22
lifetime	18.22
curse	18.22
motel	18.18
gym	18.18
eaten	18.18
chosen	18.18
Russell	18.16
enjoyed	18.16
device	18.16
collection	18.16
Christopher	18.16
pee	18.14
heck	18.14
noon	18.12
Hong	18.12
Previously	18.10
Jersey	18.10
sons	18.06
blowing	18.06
reward	18.02
lets	18.00
Georgia	18.00
degrees	18.00
bothering	17.98
bars	17.96
Mitch	17.94
iron	17.94
dumped	17.94
cameras	17.94
Saint	17.92
express	17.92
Devon	17.92
sacrifice	17.90
Janet	17.90
cookies	17.90
tunnel	17.88
assignment	17.88
highway	17.86
insist	17.84
guide	17.84
Victor	17.82
slide	17.82
wrap	17.80
specific	17.80
Oscar	17.80
cleaned	17.78
wagon	17.76
prom	17.76
lack	17.75
cigarettes	17.75
packed	17.73
Jean	17.73
exercise	17.73
defendant	17.73
cheat	17.67
bullets	17.67
Marshal	17.65
kit	17.65
ringing	17.63
background	17.63
damned	17.61
clue	17.61
Walt	17.57
assault	17.57
temple	17.55
suits	17.55
ranch	17.55
Ld	17.55
Fifteen	17.55
Dorothy	17.55
concert	17.55
vampire	17.53
planes	17.53
designed	17.53
foolish	17.51
tent	17.49
flag	17.49
darkness	17.49
Daphne	17.49
agreement	17.49
rotten	17.47
term	17.45
remains	17.45
Pacey	17.45
alien	17.43
touching	17.41
provide	17.41
patch	17.41
snap	17.39
Cooper	17.39
Davis	17.37
imagination	17.35
believes	17.35
bail	17.35
actual	17.33
incident	17.31
Sonny	17.29
released	17.29
Molly	17.29
liquor	17.29
disaster	17.27
connected	17.27
mass	17.25
fully	17.25
comfort	17.22
smiling	17.20
sec	17.20
Thirty	17.18
fuel	17.18
Francis	17.18
border	17.18
players	17.16
legend	17.16
electric	17.14
crossed	17.14
opera	17.12
Donald	17.12
demand	17.12
circus	17.06
Turtle	17.04
trauma	17.04
diamonds	17.04
current	17.04
salad	17.02
prints	17.02
neighbors	17.02
laws	17.02
enjoying	17.02
Bundy	17.02
Peggy	17.00
argument	17.00
Harper	16.98
describe	16.98
starving	16.96
impressive	16.96
nigga	16.94
neighbor	16.94
sink	16.92
fallen	16.92
council	16.92
screams	16.90
backup	16.90
wipe	16.88
trigger	16.88
sneak	16.88
Avenue	16.88
tone	16.86
